el_to_domain_index,el_to_path,page_title,page_namespace,page_id
https://today.archive.,/20151106191109/http://www.billboard.com/photos/6597743/fetty-wap-day-in-the-life-miami-exclusive/1,Fetty_Wap,0,7082732
https://today.archive.,/20130412050543/http://personales.ya.com/rpmg/cga/libcomhis/node75.html,Feudalismo_en_España,0,2544007
https://today.archive.,/20120630095758/http://motor.terra.es/novedades-coches/articulo/fiat-panda-nueva-version--67638.htm,Fiat_Panda,0,3671724
https://today.archive.,/20130412143923/http://www.autopista.es/pruebas-coches/articulo/nuevo-fiat-panda-prueba-utilitario-72387.htm,Fiat_Panda,0,3671724
https://today.archive.,/20130412150510/http://www.autopista.es/novedades-coches/articulo/fiat-panda4x4-nuevo-84807.htm,Fiat_Panda,0,3671724
https://today.archive.,/20130429204847/http://www.autopista.es/4x4-todo-terreno/pruebas/articulo/fiat-panda-4x4-trekking-pueba-87864.htm,Fiat_Panda,0,3671724
https://today.archive.,/20130412150809/http://www.autopista.es/novedades-coches/articulo/fiat-panda-van-vehiculo-comercial-83014.htm,Fiat_Panda,0,3671724
https://today.archive.,/20120710172954/http://motor.terra.es/novedades-coches/articulo/fiat-viaggio-china-79166.htm,Fiat_Viaggio,0,5144687
https://today.archive.,/20130412141439/http://www.autopista.es/novedades-coches/articulo/fiat-viaggio-salon-pekin-china-78816.htm,Fiat_Viaggio,0,5144687
https://today.archive.,/20130106131625/http://www.iec.csic.es/CRIPTONOMICON/comercio/ecash.html#selection-80.0-80.1,Firma_digital_ciega,0,1301276
https://today.archive.,/20130104173340/http://pornvalleynews.com/home/archives/2006/03/flower-tucci-interview.html,Flower_Tucci,0,1335307
https://today.archive.,/20130630094810/http://www.terra.com/deportes/articulo/html/fox399817.htm,Francis_Gillot,0,5798600
https://today.archive.,/20130412055206/http://quienesquien.cip.cu/personalidades/francisco-de-frias-jacott/,Francisco_de_Frías_y_Jacott,0,4419404
https://today.archive.,/20120718081008/http://acd.ufrj.br/fronteiras/pesquisa/fronteira/p02mono01map3a.jpg,Frontera_entre_Brasil_y_Guyana,0,4478055
https://today.archive.,/20120702223214/http://www.jo37.btinternet.co.uk/faroes/shipstory.htm,Fugloy,0,186900
https://today.archive.,/20130102123940/http://www.chartstats.com/artistinfo.php?id=7797,Fun_Lovin'_Criminals,0,4110473
https://today.archive.,/20171127133254/http://www.laprovence.com/actu/en-direct/4646850/national-diawara-et-niang-debarquent-a-consolat.html,Atlético_Marsella,0,5941634
https://today.archive.,/20120630133105/http://www4.gencat.cat:82/BASIS/dogc/TOTAL/text_catala/DDD/91058095.htm,Gaietà_Renom,0,8206720
https://today.archive.,/20130103064858/http://www.honeywell.com/sites/portal?smap=aerospace&page=Century-MSP-FlatRate&theme=T6,Garrett_TPE331,0,5034479
https://today.archive.,/20130103112051/http://www.honeywell.com/sites/portal?smap=aerospace&page=TPE331_Engine_Conversion_TPE&theme=T6,Garrett_TPE331,0,5034479
https://today.archive.,/20130103064858/http://www.honeywell.com/sites/portal?smap=aerospace&page=Century-MSP-FlatRate&theme=T6,Garrett_TPE331,1,5034744
https://today.archive.,/20130103112051/http://www.honeywell.com/sites/portal?smap=aerospace&page=TPE331_Engine_Conversion_TPE&theme=T6,Garrett_TPE331,1,5034744
https://today.archive.,/20130308091217/http://www.deia.com/2011/10/16/sociedad/euskadi/caritas-acusa-a-zabaleta-de-justificar-en-un-fraude-ficticio-el-recorte-de-ayudas,Gemma_Zabaleta,0,5387130
https://today.archive.,/20130413133701/http://awards.emn.kr/news/index.php?tcode=aw02_05&qsort=wr_good&qord=desc,Go_Joon-hee,0,8375092
https://today.archive.,/20150922232038/http://www.hjck.com/personajes/gonzalo-rueda-caro--1921-1993/20130816/nota/1952317.aspx,Gonzalo_Rueda_Caro,0,7719917
https://today.archive.,"/20171127180500/http://www.angop.ao/angola/pt_pt/noticias/desporto/2006/8/37/Futebol-Romeu-Silva-demitido-Interclube,c075d14e-9dde-479d-a06b-5a2b824053eb.html",Grupo_Desportivo_Interclube,0,5192375
https://today.archive.,"/20171127173521/http://www.angop.ao/angola/pt_pt/noticias/desporto/2006/9/42/Futebol-Carlos-Mozer-treina-Interclube-por-dois-anos,3beb23ec-6137-48a7-9c02-d388469d8c00.html",Grupo_Desportivo_Interclube,0,5192375
https://today.archive.,"/20171127173036/http://www.angop.ao/angola/pt_pt/noticias/desporto/2009/7/34/Interclube-rescinde-com-Augusto-Inacio,f4173ce5-bfa5-4f0c-88ab-6577c6e1742d.html",Grupo_Desportivo_Interclube,0,5192375
https://today.archive.,"/20171127173608/http://www.angop.ao/angola/pt_pt/noticias/desporto/2011/2/13/Interclube-rescinde-contrato-com-Alvaro-Magalhaes,d2e8a44c-c0fb-4a5a-a2c2-c8f4967b211e.html",Grupo_Desportivo_Interclube,0,5192375
https://today.archive.,"/20171127173942/http://www.angop.ao/angola/pt_pt/noticias/desporto/2011/4/19/Tecnico-Antonio-Caldas-assume-Interclube-por-duas-epocas,ca738b1b-6d38-4e14-8621-d87d22c83a3c.html",Grupo_Desportivo_Interclube,0,5192375
https://today.archive.,"/20171127174107/http://www.angop.ao/angola/pt_pt/noticias/desporto/2012/3/16/Antonio-Caldas-demitido-Interclube,fda09037-c4e5-4489-88da-ac491fbc233e.html",Grupo_Desportivo_Interclube,0,5192375
https://today.archive.,"/20171128040655/http://www.angop.ao/angola/pt_pt/noticias/desporto/2014/3/18/Interclube-demite-tecnico-Misard-Omerhodzic,ff352825-4814-415b-bf6b-7d3c30bd2f13.html",Grupo_Desportivo_Interclube,0,5192375
https://today.archive.,/20171126160413/http://jornaldosdesportos.sapo.ao/23/0/ekrem__asma_renova_com_sagrada_esperana,Grupo_Desportivo_Sagrada_Esperança,0,5224807
https://today.archive.,"/20171128122542/http://www.angop.ao/angola/pt_pt/noticias/desporto/2002/3/15/,4c9888d0-73e4-422a-bef6-2fb7b123821a.html",Grupo_Desportivo_Sagrada_Esperança,0,5224807
https://today.archive.,"/20171128121826/http://www.angop.ao/angola/pt_pt/noticias/desporto/2002/3/15/,ec1f74b0-b05d-4ae8-bbdb-5ea0f2fb93f0.html",Grupo_Desportivo_Sagrada_Esperança,0,5224807
https://today.archive.,"/20171128122212/http://www.angop.ao/angola/pt_pt/noticias/desporto/2003/0/2/,8f83aed3-34db-4c20-b67e-60f2a9185fcb.html",Grupo_Desportivo_Sagrada_Esperança,0,5224807
https://today.archive.,"/20171128120844/http://www.angop.ao/angola/pt_pt/noticias/desporto/2008/10/45/Sagrada-Esperanca-despede-treinador-apos-despromocao,9aeb7011-2a17-4c4c-969c-bb28de664fc9.html",Grupo_Desportivo_Sagrada_Esperança,0,5224807
https://today.archive.,"/20171128123616/http://www.angop.ao/angola/pt_pt/noticias/desporto/2010/3/14/Frank-confirmado-como-tecnico-principal-Sagrada-Esperanca,ab141938-e805-46fd-b19f-8df4588b787d.html",Grupo_Desportivo_Sagrada_Esperança,0,5224807
https://today.archive.,/20180201233742/http://www1.folha.uol.com.br/folha/esporte/ult92u60867.shtml,Grêmio_Foot-Ball_Porto_Alegrense,0,439097
https://today.archive.,"/20180201234524/http://clicrbs.com.br/especial/sc/qualidade-de-vida-sc/19,0,1691743,",Grêmio_Foot-Ball_Porto_Alegrense,0,439097
https://today.archive.,/20180216203239/http://ec.europa.eu/regional_policy/es/projects/spain/andalusia-against-the-digital-divide,Guadalinfo,0,988541
https://today.archive.,/20120719122211/http://www.billboard.com/bbcom/charts%23/charts/dance-club-play-songs?chartDate=2006-11-04#/charts/dance-club-play-songs?chartDate=2006-11-04,Helena_Paparizou,0,136198
https://today.archive.,/20120307131809/http://www.montepiopachuca.com/historia.html,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20150901030916/http://www.oem.com.mx/esto/notas/n895356.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20120630082337/http://www.oem.com.mx/elsoldehidalgo/notas/n2297221.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20130413180407/http://www.oem.com.mx/elsoldehidalgo/notas/n1982417.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20150830191614/http://www.oem.com.mx/elsoldehidalgo/notas/n3403822.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20150830191614/http://www.oem.com.mx/elsoldezamora/notas/n3824925.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20150107170139/http://www.oem.com.mx/elsoldehidalgo/notas/n1129007.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20150830195317/http://www.oem.com.mx/elsoldedurango/notas/n3698874.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20120630082314/http://www.oem.com.mx/esto/notas/n658325.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20161026094346/http://www.oem.com.mx/elsoldehidalgo/notas/n4230127.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20150917042351/http://www.oem.com.mx/esto/notas/n1371189.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20130413150537/http://www.oem.com.mx/laprensa/notas/n2644994.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20120630082303/http://www.oem.com.mx/esto/notas/n1334863.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20141229060335/http://www.oem.com.mx/elsoldehidalgo/notas/n2052189.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20150904225535/http://www.trielectoralhidalgo.org.mx/historiaGobernadores.php,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20150831003957/http://www.oem.com.mx/elsoldehidalgo/notas/n3300812.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20120703173449/http://www.cnnexpansion.com/bicentenario/2010/08/26/bicentenario-historia-aviacion-mexico,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20130413145352/http://www.oem.com.mx/laprensa/notas/n2662730.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20120909215305/http://www.oem.com.mx/elmexicano/notas/n2231310.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20150904225452/http://www.oem.com.mx/elsoldehidalgo/notas/n2441726.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20130413152807/http://www.oem.com.mx/elsoldehidalgo/notas/n1945502.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20120629063554/http://www.oem.com.mx/elsoldehidalgo/notas/n854855.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20160912120354/http://www.oem.com.mx/elsoldehidalgo/notas/n3498700.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20160408033507/http://www.oem.com.mx/elsoldezamora/notas/n4122424.htm,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20160408033519/http://elsoldemexico.com.mx/republica/169044-retiran-los-escombros-que-dejo-un-incendio-en-mercado-de-pachuca,Historia_de_Pachuca_de_Soto,0,3162373
https://today.archive.,/20120703031628/http://www.realmadrid.com/cs/Satellite/es/1202774859779/noticia/NoticiaComentario/undefined,Historia_del_Real_Madrid_Club_de_Fútbol,0,5099708
https://today.archive.,/20121230131227/http://www.heraldsun.com.au/news/breaking-news/hurricane-jimena-threatens-mexican-coast/story-e6frf7k6-1225768118053,Huracán_Jimena_(2009),0,2979998
https://today.archive.,/20171125231354/http://www.gp.se/sport/fotboll/poya-asbaghi-%C3%A4r-ifk-g%C3%B6teborgs-nye-tr%C3%A4nare-1.4847944,IFK_Göteborg,0,187484
https://today.archive.,/20150710175416/http://archivo.larepublica.pe/16-08-2013/madonna-cumple-55-anos-la-reina-del-pop-que-nunca-dejo-de-sorprender-a-su-audiencia,Impacto_cultural_de_Madonna,0,6935615
https://today.archive.,/20171122124112/http://www.transparenciafiscal.gob.sv/ptf/es/MarcoNormativo/AdministracinTributaria.html#_vTab585,Impuesto_al_valor_agregado,0,84737
https://today.archive.,/20121019011416/http://www.computerworld.com/s/article/9002001/Two_Iron_Mountain_facilities_hit_by_fire,Iron_Mountain_Incorporated,0,7420115
https://today.archive.,/20130414174306/http://www.deathrecordsnow.org/california-death-records/michael-jackson-is-it-scary-death-row-remix-unreleased-1997,Is_It_Scary,0,5312488
https://today.archive.,/20130413191327/http://www.reportedigital.com.mx/noticia-imprimir/14081.html/,Ixtapan_de_la_Sal,0,1706989
https://today.archive.,/20130620172416/http://www.achirem.org/index.php?option=com_content&task=view&id=2412&Itemid=40/,Ixtapan_de_la_Sal,0,1706989
https://today.archive.,/20120630042347/http://www.stuff.co.nz/dominion-post/sport/local-sport/4152577/Its-still-a-spectator-sport-for-former-All-Whites-goalie,James_Bannatyne,0,2522106
https://today.archive.,/20120630042347/http://www.stuff.co.nz/dominion-post/sport/local-sport/4152577/Its-still-a-spectator-sport-for-former-All-Whites-goalie,James_Bannatyne,1,5778254
https://today.archive.,/20151029011846/http://www.theguardian.com/music/2015/feb/28/the-ballad-of-james-bay-chaos-and-calm,James_Bay,0,7090591
https://today.archive.,/20151026034133/http://www.hbs.herts.sch.uk/do/content/article/1104/information,James_Bay,0,7090591
https://today.archive.,/20160913234601/http://www.aria.com.au/documents/ARIAChartsmediarelease17Jan2015.pdf,James_Bay,0,7090591
https://today.archive.,/20150402092538/http://www.musicweek.com/news/read/official-charts-analysis-james-bay-debuts-at-no-1-on-albums-chart/061331,James_Bay,0,7090591
https://today.archive.,/20151030044721/http://www.jamesbay.com/live/,James_Bay,0,7090591
https://today.archive.,/20151029021754/http://www.mtv.co.uk/taylor-swift/news/taylor-swift-announces-james-bay-and-vance-joy-as-support-for-1989-tour,James_Bay,0,7090591
https://today.archive.,/20151127171321/http://musicfeeds.com.au/news/tame-impala-courtney-barnett-more-land-early-2015-aria-award-nominations/%23/slide/1#/slide/1,James_Bay,0,7090591
https://today.archive.,/20160604154911/http://www.forbes.com/sites/hughmcintyre/2016/05/20/adele-wins-big-again-at-the-2016-ivor-novello-awards/%23329aaf03d328#329aaf03d328,James_Bay,0,7090591
https://today.archive.,/20151210073447/http://www.reuters.com/article/us-qawards-idUSKCN0SD2L320151019%23xHzm0EC16XeZCckC.97#xHzm0EC16XeZCckC.97,James_Bay,0,7090591
https://today.archive.,/20151211223529/http://www.theguardian.com/music/2015/may/28/jamie-xx-smith-solo-debut-album-in-colour,Jamie_xx,0,7213738
https://today.archive.,/20151213041700/http://exclaim.ca/music/article/nocturnal_emissions_of_xx,Jamie_xx,0,7213738
https://today.archive.,/20151211184324/http://www.bpi.co.uk/certified-awards/mercury-prize-nominee-jamie-xx-goes-silver.aspx,Jamie_xx,0,7213738
